year,age,sex,people
2002,43,1,414735
2002,44,1,409009
2002,45,1,392830
2002,46,1,379875
2002,47,1,369055
2002,48,1,371563
2002,49,1,367994
2002,50,1,363671
2002,51,1,366077
2002,52,1,375921
2002,53,1,388325
2002,54,1,414849
2002,55,1,439459
2002,56,1,355487
2002,57,1,346771
2002,58,1,341517
2002,59,1,325809
2002,60,1,293373
2002,61,1,273594
2002,62,1,283868
2002,63,1,283285
2002,64,1,280187
2002,65,1,271031
2002,66,1,261298
2002,67,1,251999
2002,68,1,239004
2002,69,1,233441
2002,70,1,231175
2002,71,1,225750
2002,72,1,215378
2002,73,1,203683
2002,74,1,191545
2002,75,1,184834
2002,76,1,175917
2002,77,1,163104
2002,78,1,152035
2002,79,1,140931
2002,80,1,135235
2002,81,1,128938
2002,82,1,116730
2002,83,1,78902
2002,84,1,60050
2002,85,1,57602
2002,86,1,51630
2002,87,1,46583
2002,88,1,38574
2002,89,1,30973
2002,90+,1,88360
2002,0,2,323174
2002,1,2,325659
2002,2,2,332885
2002,3,2,342856
2002,4,2,349327
2002,5,2,357826
2002,6,2,354366
2002,7,2,355834
2002,8,2,365769
2002,9,2,370161
2002,10,2,383025
2002,11,2,387747
2002,12,2,380014
2002,13,2,376622
2002,14,2,381585
2002,15,2,373354
2002,16,2,368533
2002,17,2,369777
2002,18,2,357864
2002,19,2,355502
2002,20,2,359519
2002,21,2,376753
2002,22,2,380070
2002,23,2,367187
2002,24,2,351258
2002,25,2,349879
2002,26,2,361717
2002,27,2,375782
2002,28,2,389965
2002,29,2,414000
2002,30,2,438452
2002,31,2,452606
2002,32,2,448305
2002,33,2,461683
2002,34,2,466084
2002,35,2,475090
2002,36,2,477227
2002,37,2,480667
2002,38,2,477229
2002,39,2,468981
2002,40,2,457387
2002,41,2,445342
2002,42,2,428040
2002,43,2,420247
2002,44,2,413912
2002,45,2,400011
2002,46,2,386776
2002,47,2,376545
2002,48,2,378709
2002,49,2,374667
2002,50,2,370394
2002,51,2,373365
2002,52,2,384382
2002,53,2,395348
2002,54,2,422887
2002,55,2,447175
2002,56,2,363024
2002,57,2,354814
2002,58,2,348908
2002,59,2,334679
2002,60,2,303747
2002,61,2,285504
2002,62,2,296536
2002,63,2,297471
2002,64,2,293604
2002,65,2,287079
2002,66,2,280183
2002,67,2,272148
2002,68,2,262670
2002,69,2,261567
2002,70,2,263357
2002,71,2,264589
2002,72,2,259380
2002,73,2,250073
2002,74,2,239618
2002,75,2,237026
2002,76,2,232874
2002,77,2,224875
2002,78,2,218404
2002,79,2,212035
2002,80,2,212400
2002,81,2,212706
2002,82,2,198839
2002,83,2,141183
2002,84,2,114932
2002,85,2,116605
2002,86,2,111907
2002,87,2,107556
2002,88,2,95321
2002,89,2,81180
2002,90+,2,296615
2003,0,1,349242
2003,1,1,339228
2003,2,1,340923
2003,3,1,351493
2003,4,1,361705
2003,5,1,367460
2003,6,1,378186
2003,7,1,376160
2003,8,1,376855
2003,9,1,385890
2003,10,1,389623
2003,11,1,401181
2003,12,1,407892
2003,13,1,399704
2003,14,1,394126
2003,15,1,398611
2003,16,1,388738
2003,17,1,388943
2003,18,1,394524
2003,19,1,383937
2003,20,1,373611
2003,21,1,364696
2003,22,1,380154
2003,23,1,383922
2003,24,1,371626
2003,25,1,353523
2003,26,1,355182
2003,27,1,368599
2003,28,1,381226
2003,29,1,393506
2003,30,1,414418
2003,31,1,431590
2003,32,1,444964
2003,33,1,441678
2003,34,1,452554
2003,35,1,458234
2003,36,1,470872
2003,37,1,469424
2003,38,1,471972
2003,39,1,467379
2003,40,1,458258
2003,41,1,449131
2003,42,1,437710
2003,43,1,422894
2003,44,1,414477
2003,45,1,408515
2003,46,1,392423
2003,47,1,379467
2003,48,1,368247
2003,49,1,370736
2003,50,1,367084
2003,51,1,362144
2003,52,1,364655
2003,53,1,374079
2003,54,1,386341
2003,55,1,411310
2003,56,1,436997
2003,57,1,352037
2003,58,1,343277
2003,59,1,338837
2003,60,1,322475
2003,61,1,290102
2003,62,1,269765
2003,63,1,279810
2003,64,1,279056
2003,65,1,274879
2003,66,1,265392
2003,67,1,255684
2003,68,1,246320
2003,69,1,232728
2003,70,1,226908
2003,71,1,224261
2003,72,1,217893
2003,73,1,207222
2003,74,1,195074
2003,75,1,182685
2003,76,1,175384
2003,77,1,165885
2003,78,1,152994
2003,79,1,141654
2003,80,1,130324
2003,81,1,124012
2003,82,1,116944
2003,83,1,104564
2003,84,1,70968
2003,85,1,52561
2003,86,1,50055
2003,87,1,43878
2003,88,1,39347
2003,89,1,31856
2003,90+,1,92468
2003,0,2,330666
2003,1,2,323410
2003,2,2,326926
2003,3,2,334329
2003,4,2,344731
2003,5,2,351357
2003,6,2,359997
2003,7,2,356571
2003,8,2,357896
2003,9,2,367883
2003,10,2,371507
2003,11,2,384475
2003,12,2,389011
2003,13,2,380497
2003,14,2,377462
2003,15,2,383369
2003,16,2,375825
2003,17,2,371100
2003,18,2,373496
2003,19,2,364808
2003,20,2,361802
2003,21,2,367154
2003,22,2,384517
2003,23,2,387314
2003,24,2,374286
2003,25,2,356463
2003,26,2,355046
2003,27,2,366423
2003,28,2,380148
2003,29,2,393764
2003,30,2,416466
2003,31,2,440107
2003,32,2,455014
2003,33,2,449870
2003,34,2,463045
2003,35,2,465793
2003,36,2,474411
2003,37,2,476889
2003,38,2,480547
2003,39,2,477059
2003,40,2,469003
2003,41,2,457434
2003,42,2,445002
2003,43,2,427863
2003,44,2,420134
2003,45,2,413299
2003,46,2,399485
2003,47,2,386335
2003,48,2,375753
2003,49,2,377950
2003,50,2,373302
2003,51,2,368560
2003,52,2,371600
2003,53,2,382552
2003,54,2,393373
2003,55,2,419800
2003,56,2,445227
2003,57,2,359918
2003,58,2,351865
2003,59,2,346564
2003,60,2,332806
2003,61,2,302140
2003,62,2,283212
2003,63,2,294152
2003,64,2,295052
2003,65,2,290901
2003,66,2,283973
2003,67,2,276936
2003,68,2,268842
2003,69,2,258870
2003,70,2,257282
2003,71,2,258687
2003,72,2,259108
2003,73,2,253461
2003,74,2,243605
2003,75,2,232715
2003,76,2,229048
2003,77,2,224284
2003,78,2,215723
2003,79,2,208388
2003,80,2,201292
2003,81,2,200563
2003,82,2,199277
2003,83,2,184408
2003,84,2,131094
2003,85,2,104822
2003,86,2,105031
2003,87,2,99673
2003,88,2,94512
2003,89,2,82417
2003,90+,2,302617
2004,0,1,361598
2004,1,1,349251
2004,2,1,340209
2004,3,1,342852
2004,4,1,353634
2004,5,1,363720
2004,6,1,369284
2004,7,1,380150
2004,8,1,378493
2004,9,1,378427
2004,10,1,387764
2004,11,1,390593
2004,12,1,401092
2004,13,1,407911
2004,14,1,398982
2004,15,1,394236
2004,16,1,398441
2004,17,1,387469
2004,18,1,391025
2004,19,1,399248
2004,20,1,387809
2004,21,1,380626
2004,22,1,374813
2004,23,1,390750
2004,24,1,395603
2004,25,1,377445
2004,26,1,358315
2004,27,1,359831
2004,28,1,372664
2004,29,1,384936
2004,30,1,394515
2004,31,1,415573
2004,32,1,432809
2004,33,1,445924
2004,34,1,441939
2004,35,1,453130
2004,36,1,458155
2004,37,1,470604
2004,38,1,469217
2004,39,1,471612
2004,40,1,465939
2004,41,1,456876
2004,42,1,448373
2004,43,1,436432
2004,44,1,421745
2004,45,1,414397
2004,46,1,407998
2004,47,1,391902
2004,48,1,379102
2004,49,1,367341
2004,50,1,368843
2004,51,1,365446
2004,52,1,359856
2004,53,1,362580
2004,54,1,371495
2004,55,1,383898
2004,56,1,408087
2004,57,1,434973
2004,58,1,348893
2004,59,1,340056
2004,60,1,335938
2004,61,1,318898
2004,62,1,286543
2004,63,1,265593
2004,64,1,275436
2004,65,1,273854
2004,66,1,269512
2004,67,1,259857
2004,68,1,249835
2004,69,1,240136
2004,70,1,226475
2004,71,1,220123
2004,72,1,216879
2004,73,1,210007
2004,74,1,198817
2004,75,1,186479
2004,76,1,173780
2004,77,1,165811
2004,78,1,155985
2004,79,1,142860
2004,80,1,131247
2004,81,1,119643
2004,82,1,112924
2004,83,1,105187
2004,84,1,92600
2004,85,1,63356
2004,86,1,45381
2004,87,1,42689
2004,88,1,36753
2004,89,1,32656
2004,90+,1,96834
2004,0,2,342853
2004,1,2,330154
2004,2,2,323443
2004,3,2,327954
2004,4,2,335655
2004,5,2,346900
2004,6,2,353194
2004,7,2,362204
2004,8,2,358605
2004,9,2,359758
2004,10,2,368643
2004,11,2,371971
2004,12,2,384708
2004,13,2,389082
2004,14,2,379322
2004,15,2,378626
2004,16,2,385444
2004,17,2,378266
2004,18,2,375355
2004,19,2,382325
2004,20,2,370804
2004,21,2,371163
2004,22,2,377901
2004,23,2,393983
2004,24,2,397039
2004,25,2,382066
2004,26,2,362729
2004,27,2,361056
2004,28,2,372063
2004,29,2,385293
2004,30,2,395385
2004,31,2,417841
2004,32,2,440886
2004,33,2,456095
2004,34,2,450470
2004,35,2,464508
2004,36,2,467068
2004,37,2,475202
2004,38,2,477822
2004,39,2,481568
2004,40,2,477572
2004,41,2,469086
2004,42,2,457630
2004,43,2,444738
2004,44,2,427650
2004,45,2,419239
2004,46,2,412191
2004,47,2,398574
2004,48,2,385423
2004,49,2,374573
2004,50,2,376422
2004,51,2,371985
2004,52,2,366662
2004,53,2,369803
2004,54,2,380637
2004,55,2,391486
2004,56,2,417051
2004,57,2,443755
2004,58,2,357232
2004,59,2,349153
2004,60,2,344783
2004,61,2,330523
2004,62,2,300061
2004,63,2,280516
2004,64,2,291333
2004,65,2,292026
2004,66,2,287792
2004,67,2,280556
2004,68,2,273053
2004,69,2,264969
2004,70,2,254711
2004,71,2,252567
2004,72,2,253423
2004,73,2,253148
2004,74,2,247125
2004,75,2,236461
2004,76,2,225314
2004,77,2,220687
2004,78,2,215100
2004,79,2,205981
2004,80,2,198137
2004,81,2,190187
2004,82,2,188112
2004,83,2,185352
2004,84,2,169551
2004,85,2,120673
2004,86,2,94384
2004,87,2,93576
2004,88,2,87394
2004,89,2,81960
2004,90+,2,307674
2005,0,1,366823
2005,1,1,361360
2005,2,1,349512
2005,3,1,340974
2005,4,1,344490
2005,5,1,354666
2005,6,1,364829
2005,7,1,370502
2005,8,1,381145
2005,9,1,380136
2005,10,1,380463
2005,11,1,390199
2005,12,1,391743
2005,13,1,401357
2005,14,1,408281
2005,15,1,399985
2005,16,1,395194
2005,17,1,398467
2005,18,1,387827
2005,19,1,395970
2005,20,1,403656
2005,21,1,394665
2005,22,1,390129
2005,23,1,386454
2005,24,1,402316
2005,25,1,404961
2005,26,1,386436
2005,27,1,366241
2005,28,1,367762
2005,29,1,379587
2005,30,1,388188
2005,31,1,397487
2005,32,1,418452
2005,33,1,435264
2005,34,1,448445
2005,35,1,445532
2005,36,1,456141
2005,37,1,460622
2005,38,1,472440
2005,39,1,470853
2005,40,1,472793
2005,41,1,467001
2005,42,1,457943
2005,43,1,449555
2005,44,1,437264
2005,45,1,421431
2005,46,1,413905
2005,47,1,407110
2005,48,1,391041
2005,49,1,378363
2005,50,1,366691
2005,51,1,368285
2005,52,1,365033
2005,53,1,358854
2005,54,1,361674
2005,55,1,369869
2005,56,1,381801
2005,57,1,405213
2005,58,1,433252
2005,59,1,345950
2005,60,1,336350
2005,61,1,332869
2005,62,1,315132
2005,63,1,282783
2005,64,1,261190
2005,65,1,270774
2005,66,1,269049
2005,67,1,264398
2005,68,1,254287
2005,69,1,244060
2005,70,1,234307
2005,71,1,220116
2005,72,1,213255
2005,73,1,209586
2005,74,1,202148
2005,75,1,190724
2005,76,1,177755
2005,77,1,164821
2005,78,1,156137
2005,79,1,145855
2005,80,1,132891
2005,81,1,121076
2005,82,1,109428
2005,83,1,102225
2005,84,1,93761
2005,85,1,81309
2005,86,1,55995
2005,87,1,38879
2005,88,1,35945
2005,89,1,30319
2005,90+,1,100975
2005,0,2,349507
2005,1,2,343394
2005,2,2,331281
2005,3,2,324614
2005,4,2,329970
2005,5,2,336661
2005,6,2,348117
2005,7,2,354326
2005,8,2,363420
2005,9,2,359794
2005,10,2,360930
2005,11,2,370152
2005,12,2,372913
2005,13,2,385416
2005,14,2,389462
2005,15,2,380700
2005,16,2,381087
2005,17,2,388741
2005,18,2,384836
2005,19,2,387379
2005,20,2,391224
2005,21,2,383052
2005,22,2,387363
2005,23,2,392452
2005,24,2,407742
2005,25,2,408562
2005,26,2,392815
2005,27,2,371455
2005,28,2,369332
2005,29,2,379660
2005,30,2,391313
2005,31,2,400326
2005,32,2,422322
